x_m,y_m,psi_rad,vx_mps,ax_mps2,ay_mps2
1.653009271561604976e+01,-2.278840750063828580e+01,2.233741703837218040e+00,6.125681855909512308e+00,-5.067753728493062937e-02,1.577887419873657882e+00
1.637416689079798715e+01,-2.258640531044525446e+01,2.223262780620158807e+00,6.101056704327413982e+00,-4.540877164560175316e-02,1.509941981595503968e+00
1.622026001187576227e+01,-2.238292227695171732e+01,2.214093733303965639e+00,6.080273084263910555e+00,-3.533564251146437130e-02,1.459933759955104993e+00
1.606807552742705525e+01,-2.217811024692228727e+01,2.205996612366956100e+00,6.065721061815949611e+00,-2.055944343555182741e-02,1.447883419295374230e+00
1.591735812197232569e+01,-2.197199049707777974e+01,2.198389987535349643e+00,6.059713640828358727e+00,-1.288089748181064920e-03,1.489170380198361565e+00
1.576805132670402188e+01,-2.176453225679193793e+01,2.190472228120265541e+00,6.064432972067768546e+00,2.216219672517993899e-02,1.592923148118360999e+00
1.562037397457784849e+01,-2.155570806261511407e+01,2.181413677432777032e+00,6.081875837553538666e+00,4.936589253369039199e-02,1.761067985330488250e+00
1.547480151295467010e+01,-2.134550708347874348e+01,2.170505420157379461e+00,6.113798864601458938e+00,7.978854109566491104e-02,1.987908849289286461e+00
1.533198588013416241e+01,-2.113390910365261632e+01,2.157220343275473073e+00,6.161664378649203577e+00,1.127898329871213079e-01,2.260205464850502999e+00
1.519265805478769948e+01,-2.092084094830580554e+01,2.141226320399167271e+00,6.226588697588580246e+00,1.476299033306949227e-01,2.557687906751426876e+00
1.505754193910775740e+01,-2.070614339874549614e+01,2.122427160602437635e+00,6.309294281979898500e+00,1.834766868361148440e-01,2.854141414905996044e+00
1.492727387214623036e+01,-2.048956831896592234e+01,2.101051353728175197e+00,6.410065384424695090e+00,2.194179710858170651e-01,3.119354477399765901e+00
1.480231412277821867e+01,-2.027079394193589579e+01,2.077732235606663203e+00,6.528712253065715565e+00,2.544952615615692082e-01,3.322228631437253554e+00
1.468285415678147565e+01,-2.004944427773914484e+01,2.053507788813414336e+00,6.664560645986264298e+00,2.877549619583819052e-01,3.435088154786378745e+00
1.456874404136065060e+01,-1.982510232227366131e+01,2.029714015680772476e+00,6.816467215024097470e+00,3.182834369179960987e-01,3.438677436585126035e+00
1.445946702923738059e+01,-1.959733651238192920e+01,2.007788134690514426e+00,6.982844082904260397e+00,3.452286147554266549e-01,3.326645194187419108e+00
1.435418397284080072e+01,-1.936576790455609043e+01,1.988994528992279465e+00,7.161695829779524125e+00,3.678329835051670216e-01,3.107976285639329816e+00
1.425185831351982557e+01,-1.913018401543397928e+01,1.974112492296115740e+00,7.350677066409427418e+00,3.854747820408164216e-01,2.806062424041343650e+00
1.415145593106869626e+01,-1.889066970881497198e+01,1.963202520624963698e+00,7.547170611820340547e+00,3.977059102961062464e-01,2.453976826070789929e+00
1.405216841428129904e+01,-1.864769029731513328e+01,1.955601464945987411e+00,7.748382976705533665e+00,4.042823613220711820e-01,2.087144651817630869e+00
1.395357515504960233e+01,-1.840206938857261321e+01,1.950201404010798445e+00,7.951452973142411729e+00,4.051855449211121396e-01,1.735907070476402358e+00
1.385565814016239727e+01,-1.815484125814773364e+01,1.945907018778874065e+00,8.153568521626645804e+00,4.006330283903247746e-01,1.420892715273936346e+00
1.375865175467674817e+01,-1.790703139448033454e+01,1.942057746423851983e+00,8.352086001532736503e+00,3.910774000930370420e-01,1.153008885856534160e+00
1.366279905302255315e+01,-1.765946076013083754e+01,1.938614650330171552e+00,8.544645921719682846e+00,3.771921937923305990e-01,9.376134643265948698e-01
1.356814436140985336e+01,-1.741266335148647926e+01,1.936015828090671409e+00,8.729278195325067102e+00,3.598441189489545167e-01,7.802008167796253835e-01
1.347446795655352147e+01,-1.716692916070966746e+01,1.934761617283603963e+00,8.904490040668637363e+00,2.707218046749328977e-01,6.898850882030955756e-01
1.338138897677291617e+01,-1.692241032761528885e+01,1.934944396111281995e+00,9.000000000000000000e+00,9.550995933136263716e-02,6.676825233805945281e-01
1.328857325514614729e+01,-1.667920351840464832e+01,1.935982273188696423e+00,9.000000000000000000e+00,0.000000000000000000e+00,7.157606849656975578e-01
1.319593652101922032e+01,-1.643735828523955789e+01,1.936706058729387170e+00,9.000000000000000000e+00,0.000000000000000000e+00,8.359379640774546871e-01
1.310374129955472888e+01,-1.619682135796078626e+01,1.935779033303962837e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.000796961298251908e+00
1.301252909443847194e+01,-1.595736259978709626e+01,1.932280011084645421e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.171863526349723683e+00
1.292290103714647387e+01,-1.571853157509580257e+01,1.926193071962019054e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.310106197854812748e+00
1.283523569972221523e+01,-1.547968428504460903e+01,1.918542747620834321e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.389716882448827739e+00
1.274948506721271357e+01,-1.524011198194925676e+01,1.911040182318023417e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.408394960572353583e+00
1.266516197231786300e+01,-1.499926532265350687e+01,1.905381055666371060e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.388154448302002519e+00
1.258153212139380450e+01,-1.475701044966541353e+01,1.902588523519842312e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.365364454796750060e+00
1.249789960063320748e+01,-1.451378345050960839e+01,1.902779067263400181e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.374646668326452215e+00
1.241382003885848029e+01,-1.427052429494310459e+01,1.905404124341765870e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.434496586878671209e+00
1.232913053645294355e+01,-1.402837053005070800e+01,1.909707733924547846e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.540927560135780361e+00
1.224380512360616002e+01,-1.378822963704323712e+01,1.915097159349103739e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.670530670550681940e+00
1.215775226775912898e+01,-1.355043895809960297e+01,1.921268990597930992e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.789687005796868569e+00
1.207069512743860429e+01,-1.331468769498314408e+01,1.928104989281467452e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.864966271344995707e+00
1.198220937128844099e+01,-1.308023474167577227e+01,1.935456383258511437e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.871221926121456214e+00
1.189189680453663911e+01,-1.284630129916896024e+01,1.942973408862012974e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.796374731481260367e+00
1.179959645432538373e+01,-1.261244015410262875e+01,1.950093393098821792e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.643054216657843458e+00
1.170551315200778575e+01,-1.237870309236856770e+01,1.956176558862724013e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.427543003084834172e+00
1.161019425406744077e+01,-1.214554675147592988e+01,1.960702724937078312e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.176123018420787147e+00
1.151435553649450583e+01,-1.191353772469311068e+01,1.963446815954206670e+00,9.000000000000000000e+00,0.000000000000000000e+00,9.193034765947603049e-01
1.141863802662694560e+01,-1.168302554138521110e+01,1.964564179197137106e+00,9.000000000000000000e+00,0.000000000000000000e+00,6.853404479790505821e-01
1.132341584799876699e+01,-1.145395843560503835e+01,1.964540827512453181e+00,9.000000000000000000e+00,0.000000000000000000e+00,4.951010050604421897e-01
1.122874913721313916e+01,-1.122594533180714826e+01,1.964010221649965526e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.599725197296319568e-01
1.113449382879484695e+01,-1.099852363995700522e+01,1.963509729843403218e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.830104036506417287e-01
1.104049122942830863e+01,-1.077146894714505976e+01,1.963318635980678462e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.620920908603497912e-01
1.094671326498327524e+01,-1.054495449344682889e+01,1.963469405488596609e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.932210266196313420e-01
1.085327758388395480e+01,-1.031946198133896608e+01,1.963890787508014046e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.725535906998081459e-01
1.076033249199882036e+01,-1.009549421765255772e+01,1.964566858628782109e+00,9.000000000000000000e+00,0.000000000000000000e+00,4.968141751884501134e-01
1.066789101279477414e+01,-9.873252055548670469e+00,1.965612787402357009e+00,9.000000000000000000e+00,0.000000000000000000e+00,6.626271591003901618e-01
1.057571782467905663e+01,-9.652450639491785722e+00,1.967240497857399628e+00,9.000000000000000000e+00,0.000000000000000000e+00,8.655804491517768984e-01
1.048333347899202295e+01,-9.432368188202470805e+00,1.969663893735863036e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.099641288001112605e+00
1.039013213241107536e+01,-9.212109601211226462e+00,1.973020487118592570e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.357161716921030159e+00
1.029555039615204848e+01,-8.990959185910424978e+00,1.977358042013513950e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.629370532708352970e+00
1.019920600221117013e+01,-8.768662026233556617e+00,1.982673279386494958e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.907071814819767175e+00
1.010094701455222044e+01,-8.545504448673680642e+00,1.988952081215395129e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.181286914889472239e+00
1.000079688283702772e+01,-8.322159008920358758e+00,1.996176277196963778e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.443742958626684114e+00
9.898837956474162425e+00,-8.099387971847734846e+00,2.004299844658130159e+00,9.000000000000000000e+00,-2.628548055909476489e-01,2.687242250023283763e+00
9.795099297727682952e+00,-7.877761348081547155e+00,2.013226990540093020e+00,8.737145194409052351e+00,-5.429598293253619090e-01,2.738743183207737797e+00
9.689502406488594843e+00,-7.657521830940506646e+00,2.022817257796897472e+00,8.457040170674638091e+00,-5.478391722547559795e-01,2.733749626489249795e+00
9.581876941057759112e+00,-7.438625615680811265e+00,2.032916480875639031e+00,8.189306022154296372e+00,-5.212192575540752770e-01,2.695272947298244404e+00
9.472013169832386836e+00,-7.220877241474752850e+00,2.043392024768772242e+00,7.935820913120562814e+00,-4.915957387416831637e-01,2.630815568315671094e+00
9.359702139245010599e+00,-7.004041703614529268e+00,2.054146683062763934e+00,7.697710283412613208e+00,-4.604520811972578898e-01,2.547499299751669444e+00
9.244737050140525270e+00,-6.787868670715730524e+00,2.065112814303572186e+00,7.475368831923304924e+00,-4.291952785932613423e-01,2.451118354118454690e+00
9.126881401554291173e+00,-6.572048616491671602e+00,2.076246096269114272e+00,7.268515004819351866e+00,-3.990984668441992511e-01,2.345394382332538274e+00
9.005839019227982689e+00,-6.356177193367360090e+00,2.087526615603920277e+00,7.076270365079105673e+00,-3.712567459856508378e-01,2.231554048992453243e+00
8.881268737524113277e+00,-6.139805701406456429e+00,2.098961611253690407e+00,6.897258258833701028e+00,-3.465535986019769865e-01,2.108348770441263120e+00
8.752856022442967898e+00,-5.922582554879247674e+00,2.110567817927940570e+00,6.729716766477128687e+00,-3.256378910767647739e-01,1.972636515722122175e+00
8.620427117723272303e+00,-5.704430428637475181e+00,2.122320683799946650e+00,6.571620367756936254e+00,-3.089124428463438932e-01,1.820610963243548541e+00
8.484065201160618130e+00,-5.485669617383538643e+00,2.134086945628827614e+00,6.420804323630784793e+00,-2.965346300466373819e-01,1.649648613116383444e+00
8.344186467783458738e+00,-5.267024556960357096e+00,2.145571106658547667e+00,6.275085737710298872e+00,-2.884284539143706638e-01,1.460534547663920213e+00
8.201543305574809040e+00,-5.049494428652119282e+00,2.156304541777850137e+00,6.132375869716414130e+00,-2.843061205436301364e-01,1.259568862421691859e+00
8.057139339447282111e+00,-4.834118097152964921e+00,2.165699030824795202e+00,5.990779617166668736e+00,-2.836967919805211125e-01,1.059859094741968821e+00
7.912062995499303142e+00,-4.621699253282539388e+00,2.173167986335965196e+00,5.848679077735893017e+00,-2.859814231635118276e-01,8.811065181114652312e-01
7.767273893242340854e+00,-4.412571766953664820e+00,2.178311815417662611e+00,5.704798194003156908e+00,-2.904330704427229293e-01,7.474862594174154218e-01
7.623402703134104286e+00,-4.206496376483508826e+00,2.181138074866068255e+00,5.558246007293170088e+00,-2.962607361690983154e-01,6.837668301902897205e-01
7.480631356449423564e+00,-4.002747351310043555e+00,2.182228463495630599e+00,5.408537457834058593e+00,-3.026539008912676465e-01,7.104258954494642175e-01
7.338696177024655043e+00,-3.800383513521720769e+00,2.182763851858046333e+00,5.255592106401902441e+00,-3.088252037771237468e-01,8.389330462173786307e-01
7.196992260040371292e+00,-3.598617585885369508e+00,2.184388053921140660e+00,5.099712254056934846e+00,-3.140492703355599602e-01,1.068398719484859649e+00
7.054709373083014157e+00,-3.397152730228682138e+00,2.188992743688874754e+00,4.941542836066342481e+00,-3.176960213815709366e-01,1.384434424117496398e+00
6.910926756363195089e+00,-3.196382422833134118e+00,2.198532235172094396e+00,4.782016232675363909e+00,-3.192570723599486016e-01,1.760513373192087450e+00
6.764637275837916519e+00,-2.997413181924221792e+00,2.214879549210774012e+00,4.622285763706393880e+00,-3.183641191212327470e-01,2.161580407732197173e+00
6.614724342907140731e+00,-2.801924454215133586e+00,2.239650261936520170e+00,4.463652113554131162e+00,-3.147984109146628739e-01,2.549249848270942920e+00
6.459940995266268970e+00,-2.611912219937203794e+00,2.273935722217267585e+00,4.307487352791731006e+00,-3.084904213613155477e-01,2.887644021011924966e+00
6.298932848982012445e+00,-2.429383527166786294e+00,2.317982498838413008e+00,4.155161692192815615e+00,-2.995096864386184166e-01,3.148745596568536254e+00
6.130319773122178795e+00,-2.256085927553332482e+00,2.370959409915425642e+00,4.007977666353112589e+00,-2.880507541743280164e-01,3.316128578898803525e+00
5.952837816653399727e+00,-2.093360643045883318e+00,2.431001004618527084e+00,3.867110938018487598e+00,-2.744264260161228819e-01,3.386207084742329343e+00
5.765531746149144432e+00,-1.942164693868469794e+00,2.495629885038039841e+00,3.733551240336989707e+00,-2.590559820887508025e-01,3.366736722552336136e+00
5.567968481392617797e+00,-1.803225560857449228e+00,2.562417853857366090e+00,3.608054955929736796e+00,-2.424241595435918661e-01,3.273114441192328972e+00
5.360406602277713262e+00,-1.677217033964535364e+00,2.629552153949244353e+00,3.491127080793397841e+00,-2.250316282800834955e-01,3.123692635421138952e+00
5.143833112389523343e+00,-1.564844214328109384e+00,2.696031999366142351e+00,3.383023327649653300e+00,-2.073652530862863941e-01,2.935494608414481732e+00
4.919802154552772144e+00,-1.466788088894146025e+00,2.761472461267104883e+00,3.283761827707111447e+00,-1.898794361976996470e-01,2.721402385396267221e+00
4.690101071787817766e+00,-1.383554627022657080e+00,2.825698285446909708e+00,3.193143891451953653e+00,-1.729776010743822034e-01,2.489432971198312305e+00
4.456349436763606953e+00,-1.315313637007468284e+00,2.888324136398233932e+00,3.110784226632729244e+00,-1.569947485107423546e-01,2.243966521042944695e+00
4.219679642030975231e+00,-1.261797111458165865e+00,2.948461391202854998e+00,3.036149142941211299e+00,-1.421840570871522047e-01,1.988350604077212758e+00
3.980615450491073126e+00,-1.222274872754600672e+00,3.004636793446654242e+00,2.968600169545577039e+00,-1.287089060185757639e-01,1.728050642624731958e+00
3.739180215188544931e+00,-1.195575341953377890e+00,3.054963227081941568e+00,2.907440236922635535e+00,-1.166404162054122118e-01,1.473457960563967273e+00
3.495176979834544007e+00,-1.180116101254335526e+00,3.097526643780299960e+00,2.851959753340164827e+00,-1.059600851826174583e-01,1.241447726698680309e+00
3.248521055273903890e+00,-1.173939944819525127e+00,3.130754154200662498e+00,2.801480151740018076e+00,-9.656713391890603404e-02,1.054919228590365021e+00
2.999490284304984655e+00,-1.174743390923066677e+00,-3.129328226349923803e+00,2.755392619421258793e+00,-8.829009856048486427e-02,9.395805039367083333e-01
2.748806066469492215e+00,-1.180068970244992022e+00,-3.116403640273901043e+00,2.713190053179533212e+00,-8.090164432223945212e-02,9.181438672398796186e-01
2.497484322515160393e+00,-1.187391100825675672e+00,-3.113629625753520092e+00,2.674490975099019341e+00,-7.413519500839660381e-02,1.002791356337562334e+00
2.246574274275290772e+00,-1.194116553434501515e+00,-3.121945634040419915e+00,2.639054858171136608e+00,-6.770213859541440726e-02,1.188140826426395513e+00
1.996903732723787517e+00,-1.197227283098329487e+00,3.138449788031001386e+00,2.606788836503604934e+00,-6.130872715246926674e-02,1.447601524159844333e+00
1.749027710975838090e+00,-1.192552826328183269e+00,3.094518614965691583e+00,2.577746131018667342e+00,-5.467201331624549354e-02,1.735808379700614079e+00
1.503470860604784853e+00,-1.173982232406921122e+00,3.020755071403097958e+00,2.552116823187359440e+00,-4.753411076221691900e-02,1.998293343045240311e+00
1.261211232836595864e+00,-1.133317669763135305e+00,2.911273544034195027e+00,2.530212020256450423e+00,-3.967359913050705345e-02,2.186752305549388264e+00
1.024124517445381244e+00,-1.061585105865379797e+00,2.770842166826168906e+00,2.512443224056852387e+00,-3.091275903445334094e-02,2.275061647898879436e+00
7.949634555404292424e-01,-9.520746625523907047e-01,2.619507150041290977e+00,2.499299261221997082e+00,-2.112112348933514738e-02,2.269266047753220938e+00
5.766409733265982496e-01,-8.041324595333149139e-01,2.485624715657832162e+00,2.491322100567517239e+00,-1.021762864736386334e-02,2.205928480845262385e+00
3.709063751347353444e-01,-6.256930653627150729e-01,2.427124367574356345e+00,2.489081632574633218e+00,-4.480935985768041974e-03,2.137954971495922951e+00
